Programme_ID,Programme_name,School_Name,Specialization,Programme_requirement,Programme_Duration,Program_Format,Tuition,Study_Format,University_Type,Country,location,Number_of_Campuses,Established_in_the_year,Ranking_details,University_Website,Program_Category ,Program_Specialization,Total_Number_of_Programs,Document_Requirements,Eligibility_Criteria,Number_of_Nationalities_studying,Fee_Range,Applications_Fees,Intake_details,Online_Programs_Available,USPs_of_the_university,Pathway_Available,Student_ID,Undergraduate_GPA,GRE_Score,TOEFL_Score,Major,Research_Experience,Career_Aspiration
100017,MSc Forensic Science,University Of Warsaw,Science,"The original of secondary school (maturity) certificate and transcript of grades, entitling to undertake university-level study in country in which the certificate / document was issued
a proof of student’s id (ELS) payment – in case of candidates not holding ELS",2 years,Full Time,"3,000 PLN",Online & On-campus,Public,POLAND,MAZOWIECKIE,1,1816,WORLD QS #262,www.uw.edu.pl,BACHELORS/ MASTERS,"HUMANITIES,SCIENCE,MEDICINE AND HEALTH CARE",174,,"HIGH SCHOOL/DEGREE CERTIFICATE/TRANSCRIPT, INTERNATIONAL PASSPORT, CV, PERSONAL STATEMENT",46.600 THOUSAND,124,2000- 4000 PLN,85PLN,JANUARY AND SEPTEMBER,YES,,781,4,335.00,122,Political Science,Yes,Policy Analyst
100067867,Master of Science in Operations Management (MSOM) with a Business Analytics Concentration,"The University Of Law, UK",Business,"2:2 or above from a UK Bachelor’s degree, or equivalent qualification(s)",1 year,Full Time,Not available,On-campus,Private,United Kingdom,Birmingham ( West Midlands),"7 in UK-London, Birmingham, Bristol, Guildford, Leeds, Manchester and Nottingham and 9 international campuses too",1962,Global Ranking -7167- 5 star QS rating,https://www.law.ac.uk/,Bachelors and Masters,"LAW, 
Business,Criminology,Policing,Pschology,Computer Science","22 undergraduate programmes and 44 
postgraduate programmes","Academic documents, including senior secondary school mark sheets and certificates Academic documents, including mark sheets and certificates from the bachelor’s programme (graduate applicants only) Official transcripts of all documents that are not in English Proof of prior employment Personal Statement A reference or letter of recommendation Proof of English proficiency through official test scores A copy of the passport",Undergraduates Applicant must have completed their twelfth grade with Mathematics as a compulsory subject Applicants must have scored a minimum of 70% in the qualifying examination at senior secondary level for bachelor’s courses in Law or 65% for bachel,103,"UK Student On Campus Three year Full-time Degree Four year Full-time Degree with 
Foundation Year Two year LLB (Hons) Senior Status MLaw (Solicitors' Practice) - four year Integrated Master's £9,250 Two year LLB (Hons) Law Accelerated Two year BSc (Hons)",For online student- £250 deposit,Jan and Sept,Yes,"Powerful Connections with 94 of the top 100 law firms,5 Star Rating,Award-Winning 
University,Outstanding Alumni Network",,62,2.7,315.00,105,Economics,Yes,Investment Analyst
786543546,Master of Arts (MA) in Leadership and Project Management,"The University Of Law, UK",Business,"2:2 or above from a UK Bachelor’s degree, or equivalent qualification(s)",1 year,Full Time,Not available,Online & On-campus,Private,United Kingdom,Birmingham ( West Midlands),"7 in UK-London, Birmingham, Bristol, Guildford, Leeds, Manchester and Nottingham and 9 international campuses too",1962,Global Ranking -7167- 5 star QS rating,https://www.law.ac.uk/,Bachelors and Masters,"LAW, 
Business,Criminology,Policing,Pschology,Computer Science","22 undergraduate programmes and 44 
postgraduate programmes","Academic documents, including senior secondary school mark sheets and certificates Academic documents, including mark sheets and certificates from the bachelor’s programme (graduate applicants only) Official transcripts of all documents that are not in English Proof of prior employment Personal Statement A reference or letter of recommendation Proof of English proficiency through official test scores A copy of the passport",Undergraduates Applicant must have completed their twelfth grade with Mathematics as a compulsory subject Applicants must have scored a minimum of 70% in the qualifying examination at senior secondary level for bachelor’s courses in Law or 65% for bachel,103,"UK Student On Campus Three year Full-time Degree Four year Full-time Degree with 
Foundation Year Two year LLB (Hons) Senior Status MLaw (Solicitors' Practice) - four year Integrated Master's £9,250 Two year LLB (Hons) Law Accelerated Two year BSc (Hons)",For online student- £250 deposit,Jan and Sept,Yes,"Powerful Connections with 94 of the top 100 law firms,5 Star Rating,Award-Winning 
University,Outstanding Alumni Network",,621,4,318.00,110,Environmental Science,No,Sustainability Engineer
1077044,"MS in Urban Public Health Management and Design
",Avila University,Healthcare,"Bachelor's degree from an accredited institution
GPA requirements for unconditional admission: 2.75 cumulative grade point average at the completion of the undergraduate degree
GPA requirements for conditional admission: 2.5 cumulative grade point average at the completion of the undergraduate degree
Official transcripts from all institutions previously attended",12 months,Full Time,"$18,000",Online,Private,United States,"Kansas City, Missouri,","Opened in 2007, Thompson Hall is the second newest residence hall on campus. The south side of the residence hall overlooks the athletics field. Avila's campus sits on 50 acres (20.2 ha) in southern Kansas City, Missouri",1916,"World Ranking EduRank 5525 of 14,160 uniRank 3342 of 14,160",https://www.avila.edu/,Bachelors/Masters,College of Liberal Arts & Social Sciences School of Humanities School of Performing Arts School of Psychology School of Social Sciences College of Science & Health School of Natural and Applied Sciences School of Computer Sciences & Mathematics School of,66,"To be admitted to Avila University, proficiency in English is typically required1. They may accept scores of these English language tests as proof of proficiency: IELTS and TOEFL1. The requirements for undergraduate student admission are as follows2: Official high school transcripts Minimum high school GPA of 2.75 or above to apply without SAT or ACT scores; or Minimum high school GPA of 2.5 and ACT score of 20 or SAT score of 1020 English language proficiency test scores Copy of passport( Official educational institute transcripts English proficiency test tallies Copy of passport",Financial statement Health insurance Letter of Recommendation),"1,307","14,000+ alumni",,"Its tuition and fees are $21,740.",N/A,Spring Term 2023 January 17 - May 13 Summer Term 2023 May 22 - August 12,Yes,376,2.5,320.00,115,Computer Engineering,Yes,Software Engineer
1770028,MS in Information Design and Visualization,University Of Europe For Applied Sciences,Tech,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s, MBA, or Master)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)",1 - 2 years,Full time,"€10,938",Online,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-61,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,577,3.5,310.00,108,Biomedical Engineering,No,Biomechanist
1066029,MBA in Data-Driven Business and Digital Analytics,University Of Europe For Applied Sciences,Tech,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s, MBA, or Master)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)",1 - 2 years,Full time,"€12,332",On-campus,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-62,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,370,3.8,330.00,120,Sociology,Yes,Sociologist
56757678,International Business Management,Fleming College Toronto,Business,"Undergraduate degree or Ontario College diploma of 2 years (4 semesters) minimum in any discipline or equivalent.
One mathematics course at the post-secondary level (recommended but not required for admissions).
Successful competition of Fleming College Toronto English Language Bridge Level 6 or provide IELTS Academic Overall 6.5 with no band score less than 6.0 or equivalent (students applying through the SDS stream must have an overall 6.0 with no band less than 6.0).",1 year,Full time,"$18,244.38",Online,Public,Canada,Peterborough and Ontario,3,1967,1359 Globally and Top 10 Colleges in Canada,https://www.flemingcollegetoronto.ca,"Diploma, Bachelors and PGC","Environmental and Natural Resource Sciences, Art, Business, Design, Health, Trade and Technology, Community Services, Sciences",100,"Original Secondary School Transcript, O-level Certificate, English Proficiency, International Passport, BSc Certificate and Transcript",Must meet the academic and documents requirements..,70,"$17,995CAD per year for Bachelors, $17,913 CAD per year for Diploma, $18,013CAD per year for PGC",$100 CAD,"September, January and May",Yes,"Innovative Programs, Exploring of Academic options, there are a lot of pathways both locally and internationally, Career advantage: real-world experience, Hospitality, Eligibility to grants and loans, also scholarships and bursaries.,","International pathways to earn degrees. From Australia, Ireland, England and USA",742,4,335.00,122,Architecture,Yes,Urban planner
75567,Global Marketing Strategy,IBAT College,Business,"IELTS (Academic): 6.0, no component less than 5.5
DuoLingo: Min score 105, min 100 in each section (under review)
Pearson PTE Academic: Min score of 50 (preferably closer to 55)
TOEFL IBT: Min score of 80
Cambridge English Qualifications: A minimum score of 180-190 (FCE Grade B)",1 Year (Full-Time),Full time,Not available,On-campus,Private,Ireland,"16-19 Wellington Quay, Temple Bar, Dublin 2, Ireland",2,2004,Ranks 33 rd college in Ireland,https://www.ibat.ie/,"Bachelors, Masters, Diploma, bookkeeping programs and corporate trainings","Ug program, Pg Program, Professional Diploma, Accounting and finance and financial Trading courses",4+,"English Language requirements for International student ,Overseas equivalent qualifications","English Language requirements for International student , Like IELTS, PTE, Duolingo, TOFEL",45,9000 EURO Yearly for Masters,NA,"(Spring, Summer & Autumn)",NA,IBAT College Dublin offer an MBA programme accredited by University of Wales Trinity Saint David .And is owned by GUS,No,746,3.9,325.00,115,Electrical Engineering,Yes,Energy Consultant
234234,MBA in European Business,"Norquest College, Canada",Business,IELTS 6.5 and Above Minimum 6.0 in the writing band,2 years,Full Time,Not available,Online,Public,Canada,"Edmonton, Alberta, Canada",Two ( Edmonton and Wetaskiwin),1965,Norquest College is ranked 1411 globally and 146 in Canada,https://www.norquest.ca,"Bachelors, Diplomas, Certificates and MBA","Academic Upgrading, Arts and Science, Business, Community Studies, Diversity and Inclusion, Employment programs, English Language learning, Environment and technology, Health, Hospitality, open studies and workplace skills",60 Programs,"Transcript, Degree/High/Diploma Certificate, Transcripts, SOP, Resume, IELTS, International Passport","Completion of High School, Diploma, and bachelor's degree as well as relevant work experience",131,"UG $16,700, PG $15,500, Diploma $12,900, MBA $17,420 (CAD)",$155,"September, May, January",Yes,"PGWP, Work While Study, Job placement, Alumni",Academic upgrade,932,3.7,322.00,112,Mechanical Engineering,Yes,Robotics Engineer
100018,MSc Food Science and Technology,University Of Warsaw,Science,"The original of secondary school (maturity) certificate and transcript of grades, entitling to undertake university-level study in country in which the certificate / document was issued
a proof of student’s id (ELS) payment – in case of candidates not holding ELS",2 years,Full Time,"3,000 PLN",Online & On-campus,Public,POLAND,MAZOWIECKIE,1,1816,WORLD QS #262,www.uw.edu.pl,BACHELORS/ MASTERS,"HUMANITIES,SCIENCE,MEDICINE AND HEALTH CARE",174,,"HIGH SCHOOL/DEGREE CERTIFICATE/TRANSCRIPT, INTERNATIONAL PASSPORT, CV, PERSONAL STATEMENT",46.600 THOUSAND,124,2000- 4000 PLN,85PLN,JANUARY AND SEPTEMBER,YES,,991,3.9,328.00,118,Physics,No,Astrophysicist
1075463006,Master of Public Policy (MPP) with a Data Analytics Concentration,"The University Of Law, UK",Business,"2:2 or above from a UK Bachelor’s degree, or equivalent qualification(s)",1 year,Full Time,Not available,Online,Private,United Kingdom,Birmingham ( West Midlands),"7 in UK-London, Birmingham, Bristol, Guildford, Leeds, Manchester and Nottingham and 9 international campuses too",1962,Global Ranking -7167- 5 star QS rating,https://www.law.ac.uk/,Bachelors and Masters,"LAW, 
Business,Criminology,Policing,Pschology,Computer Science","22 undergraduate programmes and 44 
postgraduate programmes","Academic documents, including senior secondary school mark sheets and certificates Academic documents, including mark sheets and certificates from the bachelor’s programme (graduate applicants only) Official transcripts of all documents that are not in English Proof of prior employment Personal Statement A reference or letter of recommendation Proof of English proficiency through official test scores A copy of the passport",Undergraduates Applicant must have completed their twelfth grade with Mathematics as a compulsory subject Applicants must have scored a minimum of 70% in the qualifying examination at senior secondary level for bachelor’s courses in Law or 65% for bachel,103,"UK Student On Campus Three year Full-time Degree Four year Full-time Degree with 
Foundation Year Two year LLB (Hons) Senior Status MLaw (Solicitors' Practice) - four year Integrated Master's £9,250 Two year LLB (Hons) Law Accelerated Two year BSc (Hons)",For online student- £250 deposit,Jan and Sept,Yes,"Powerful Connections with 94 of the top 100 law firms,5 Star Rating,Award-Winning 
University,Outstanding Alumni Network",,741,3.9,325.00,120,Biomedical Engineering,Yes,Biomedical Engineer
1235246653,MSc in Public Health Leadership and Management,"The University Of Law, UK",Business,"2:2 or above from a UK Bachelor’s degree, or equivalent qualification(s)",1 year,Full Time,Not available,Online,Private,United Kingdom,Birmingham ( West Midlands),"7 in UK-London, Birmingham, Bristol, Guildford, Leeds, Manchester and Nottingham and 9 international campuses too",1962,Global Ranking -7167- 5 star QS rating,https://www.law.ac.uk/,Bachelors and Masters,"LAW, 
Business,Criminology,Policing,Pschology,Computer Science","22 undergraduate programmes and 44 
postgraduate programmes","Academic documents, including senior secondary school mark sheets and certificates Academic documents, including mark sheets and certificates from the bachelor’s programme (graduate applicants only) Official transcripts of all documents that are not in English Proof of prior employment Personal Statement A reference or letter of recommendation Proof of English proficiency through official test scores A copy of the passport",Undergraduates Applicant must have completed their twelfth grade with Mathematics as a compulsory subject Applicants must have scored a minimum of 70% in the qualifying examination at senior secondary level for bachelor’s courses in Law or 65% for bachel,103,"UK Student On Campus Three year Full-time Degree Four year Full-time Degree with 
Foundation Year Two year LLB (Hons) Senior Status MLaw (Solicitors' Practice) - four year Integrated Master's £9,250 Two year LLB (Hons) Law Accelerated Two year BSc (Hons)",For online student- £250 deposit,Jan and Sept,Yes,"Powerful Connections with 94 of the top 100 law firms,5 Star Rating,Award-Winning 
University,Outstanding Alumni Network",,269,3.7,322.00,115,Sociology,No,Human Rights Advocate
1770044,Master of Financial Markets and Risk Management (MFRM),Avila University,Healthcare,"Bachelor's degree from an accredited institution
GPA requirements for unconditional admission: 2.75 cumulative grade point average at the completion of the undergraduate degree
GPA requirements for conditional admission: 2.5 cumulative grade point average at the completion of the undergraduate degree
Official transcripts from all institutions previously attended",12 months,Full Time,"$18,000",Online & On-campus,Private,United States,"Kansas City, Missouri,","Opened in 2007, Thompson Hall is the second newest residence hall on campus. The south side of the residence hall overlooks the athletics field. Avila's campus sits on 50 acres (20.2 ha) in southern Kansas City, Missouri",1916,"World Ranking EduRank 5525 of 14,160 uniRank 3342 of 14,160",https://www.avila.edu/,Bachelors/Masters,College of Liberal Arts & Social Sciences School of Humanities School of Performing Arts School of Psychology School of Social Sciences College of Science & Health School of Natural and Applied Sciences School of Computer Sciences & Mathematics School of,66,"To be admitted to Avila University, proficiency in English is typically required1. They may accept scores of these English language tests as proof of proficiency: IELTS and TOEFL1. The requirements for undergraduate student admission are as follows2: Official high school transcripts Minimum high school GPA of 2.75 or above to apply without SAT or ACT scores; or Minimum high school GPA of 2.5 and ACT score of 20 or SAT score of 1020 English language proficiency test scores Copy of passport( Official educational institute transcripts English proficiency test tallies Copy of passport",Financial statement Health insurance Letter of Recommendation),"1,307","14,000+ alumni",,"Its tuition and fees are $21,740.",N/A,Spring Term 2023 January 17 - May 13 Summer Term 2023 May 22 - August 12,Yes,700,3.4,305.00,102,Business Administration,Yes,Investment Banker
1066045,Master of Science in Strategic Management with a focus on Project Management,Avila University,Business,"Bachelor's degree from an accredited institution
GPA requirements for unconditional admission: 2.75 cumulative grade point average at the completion of the undergraduate degree
GPA requirements for conditional admission: 2.5 cumulative grade point average at the completion of the undergraduate degree
Official transcripts from all institutions previously attended",12 months,Full Time,"$18,000",Online,Private,United States,"Kansas City, Missouri,","Opened in 2007, Thompson Hall is the second newest residence hall on campus. The south side of the residence hall overlooks the athletics field. Avila's campus sits on 50 acres (20.2 ha) in southern Kansas City, Missouri",1916,"World Ranking EduRank 5525 of 14,160 uniRank 3342 of 14,160",https://www.avila.edu/,Bachelors/Masters,College of Liberal Arts & Social Sciences School of Humanities School of Performing Arts School of Psychology School of Social Sciences College of Science & Health School of Natural and Applied Sciences School of Computer Sciences & Mathematics School of,66,"To be admitted to Avila University, proficiency in English is typically required1. They may accept scores of these English language tests as proof of proficiency: IELTS and TOEFL1. The requirements for undergraduate student admission are as follows2: Official high school transcripts Minimum high school GPA of 2.75 or above to apply without SAT or ACT scores; or Minimum high school GPA of 2.5 and ACT score of 20 or SAT score of 1020 English language proficiency test scores Copy of passport( Official educational institute transcripts English proficiency test tallies Copy of passport",Financial statement Health insurance Letter of Recommendation),"1,307","14,000+ alumni",,"Its tuition and fees are $21,740.",N/A,Spring Term 2023 January 17 - May 13 Summer Term 2023 May 22 - August 12,Yes,286,3.8,335.00,122,Civil Engineering,Yes,Civil Engineer
523364364,MBA/Master of Public Policy (MPP) Dual Degree,Avila University,Business,"Bachelor's degree from an accredited institution
GPA requirements for unconditional admission: 2.75 cumulative grade point average at the completion of the undergraduate degree
GPA requirements for conditional admission: 2.5 cumulative grade point average at the completion of the undergraduate degree
Official transcripts from all institutions previously attended",12 months,Full Time,"$18,000",On-campus,Private,United States,"Kansas City, Missouri,","Opened in 2007, Thompson Hall is the second newest residence hall on campus. The south side of the residence hall overlooks the athletics field. Avila's campus sits on 50 acres (20.2 ha) in southern Kansas City, Missouri",1916,"World Ranking EduRank 5525 of 14,160 uniRank 3342 of 14,160",https://www.avila.edu/,Bachelors/Masters,College of Liberal Arts & Social Sciences School of Humanities School of Performing Arts School of Psychology School of Social Sciences College of Science & Health School of Natural and Applied Sciences School of Computer Sciences & Mathematics School of,66,"To be admitted to Avila University, proficiency in English is typically required1. They may accept scores of these English language tests as proof of proficiency: IELTS and TOEFL1. The requirements for undergraduate student admission are as follows2: Official high school transcripts Minimum high school GPA of 2.75 or above to apply without SAT or ACT scores; or Minimum high school GPA of 2.5 and ACT score of 20 or SAT score of 1020 English language proficiency test scores Copy of passport( Official educational institute transcripts English proficiency test tallies Copy of passport",Financial statement Health insurance Letter of Recommendation),"1,307","14,000+ alumni",,"Its tuition and fees are $21,740.",N/A,Spring Term 2023 January 17 - May 13 Summer Term 2023 May 22 - August 12,Yes,37,3.5,310.00,108,Education,No,Education Consultant
345345,MBA/Master of Science in Engineering (MSE) Dual Degree,University Of Windsor,Business,"Completion of a 4-year bachelor degree (or equivalent) from an accredited institution
A cumulative GPA of 70% or above, calculated based on the last 2 years of full time studies of the qualifying degree. Students of various undergraduate backgrounds are welcomed and encouraged into the program.
One academic or professional reference.
No prior work experience is required but all applicants must submit an updated resume and letter of intent.
Any student whose native language is not English, or did not receive a degree from a North American University or any countries listed on the exemption list, must achieve a satisfactory score on one of the following tests: IELTS 7, TOEFL 100, Duolingo 120, ELIP 3",16 months,Full Time,Not available,Online & On-campus,Public,Canada,"401 Sunset Avenue Windsor, Ontario",2,1857,University of Windsor is ranked among the 751- 800th in the world university ranking by QS World University rankings,https://www.uwindsor.ca,Bachelors/Masters/PhD,"Arts, Humanities, and Social Sciences Law Education Nursing Engineering Business Graduate Studies Human Kinetics Science","The University of Windsor offers 190 
undergraduates programs, 65 graduate programs and six professional programs.",English language proficiency scores: TOEFL-IBT- 83 IELTS- 6.5 PTE: 60 2-3 letters of recommendation Letter of intent Written Sample Professional Resume,"A 4-year bachelor's degree A GPA or aggregate of 70% (80% for test waiver) English language proficiency scores: TOEFL IBT - 100, IELTS - 7.0, Duolingo - 120, or 75% in English language improvement program 550 on GMAT Test (competitive score of 600) 1 acad",more than 85 nations,"Undergraduate programs: CAD 15,000 to CAD 20,0004 Graduate programs: CAD 10,000 to CAD 15,0004, 20,900 to 24,320 USD2",125 CAD,"September , January",Yes,"University of Windsor strives to transform the circumstances of our students, people, and communities. We will engage with regional and global challenges through impactful research, relevant teaching, creative endeavours, and positive relationship building.",,534,3.5,310.00,108,Linguistics,Yes,Linguist
5647456,MBA/Juris Doctor (JD) Dual Degree,"Manipal Global Next University Malaysia, Malaysia",Business,A Bachelor’s degree from a recognised university with a minimum CGPA of 2.50 on a 4.00 point scale.,2 years,Full Time,Not available,On-campus,Private,Malaysia,"Nilai, Negeri Sembilan.",1,2012,QS world University RankingIt is placed between 751 to 800. It is ranked #1053 in Best Global Universities.,https://www.globalnxt.edu.my/gnxt/admission.html,"Doctorate, Masters MBA MBA (Banking & Finance) MSc ITM MSc (Business) M.Ed. Show More Corporate and Certification","science, engineering and business.",MBA DBA MBA in Banking & Finance MSC ITM PGDBA,A Bachelor’s degree from a recognized university. Evidence of English proficiency for applicants whose first language is not English and who have not undertaken tertiary education in English.,English Proficiency,12000+ community of learners across 72 countries,NA,non-refundable application fee of US $50,NA,YES,"We believe in constructivist learning that leads to experiential co-learning. This means that the learners are active participants in the learning process not merely passive receivers of information. The mode of assessment and examinations vary from program to program. The University advocates an authentic assessment approach. This means that the University encourages assessment activities that require the student to apply their learning to real-life problems, case-studies, or situations that they would face in the real-world.",No,50,3.5,310.00,108,Biology,No,Research Scientist
7869675,MBA/Master of Science in Analytics (MS-A) Dual Degree,"Manipal Global Next University Malaysia, Malaysia",Business,"A Bachelor’s degree from a recognized
university with a minimum CGPA of 2.50 on a
4.00 point scale.",2 years,Full Time,Not available,Online,Private,Malaysia,"Nilai, Negeri Sembilan.",1,2012,QS world University RankingIt is placed between 751 to 800. It is ranked #1053 in Best Global Universities.,https://www.globalnxt.edu.my/gnxt/admission.html,"Doctorate, Masters MBA MBA (Banking & Finance) MSc ITM MSc (Business) M.Ed. Show More Corporate and Certification","science, engineering and business.",MBA DBA MBA in Banking & Finance MSC ITM PGDBA,A Bachelor’s degree from a recognized university. Evidence of English proficiency for applicants whose first language is not English and who have not undertaken tertiary education in English.,English Proficiency,12000+ community of learners across 72 countries,NA,non-refundable application fee of US $50,NA,YES,"We believe in constructivist learning that leads to experiential co-learning. This means that the learners are active participants in the learning process not merely passive receivers of information. The mode of assessment and examinations vary from program to program. The University advocates an authentic assessment approach. This means that the University encourages assessment activities that require the student to apply their learning to real-life problems, case-studies, or situations that they would face in the real-world.",No,621,3.6,315.00,105,Economics,Yes,Economist
8790678,MBA/Master of Public Health (MPH) Dual Degree,University Of Windsor,Business,"Completion of a 4-year bachelor degree (or equivalent) from an accredited institution
A cumulative GPA of 70% or above, calculated based on the last 2 years of full time studies of the qualifying degree. Students of various undergraduate backgrounds are welcomed and encouraged into the program.
One academic or professional reference.
No prior work experience is required but all applicants must submit an updated resume and letter of intent.
Any student whose native language is not English, or did not receive a degree from a North American University or any countries listed on the exemption list, must achieve a satisfactory score on one of the following tests: IELTS 7, TOEFL 100, Duolingo 120, ELIP 3",16 months,Full Time,Not available,Online & On-campus,Public,Canada,"401 Sunset Avenue Windsor, Ontario",2,1857,University of Windsor is ranked among the 751- 800th in the world university ranking by QS World University rankings,https://www.uwindsor.ca,Bachelors/Masters/PhD,"Arts, Humanities, and Social Sciences Law Education Nursing Engineering Business Graduate Studies Human Kinetics Science","The University of Windsor offers 190 
undergraduates programs, 65 graduate programs and six professional programs.",English language proficiency scores: TOEFL-IBT- 83 IELTS- 6.5 PTE: 60 2-3 letters of recommendation Letter of intent Written Sample Professional Resume,"A 4-year bachelor's degree A GPA or aggregate of 70% (80% for test waiver) English language proficiency scores: TOEFL IBT - 100, IELTS - 7.0, Duolingo - 120, or 75% in English language improvement program 550 on GMAT Test (competitive score of 600) 1 acad",more than 85 nations,"Undergraduate programs: CAD 15,000 to CAD 20,0004 Graduate programs: CAD 10,000 to CAD 15,0004, 20,900 to 24,320 USD2",125 CAD,"September , January",Yes,"University of Windsor strives to transform the circumstances of our students, people, and communities. We will engage with regional and global challenges through impactful research, relevant teaching, creative endeavours, and positive relationship building.",,787,3.8,330.00,120,Public Administration,Yes,Policy Analyst
456345,Master of Business Administration in Strategic Leadership,"Manipal Global Next University Malaysia, Malaysia",Business,A Bachelor’s degree from a recognised university with a minimum CGPA of 2.50 on a 4.00 point scale.,2 years,Full Time,Not available,On-campus,Private,Malaysia,"Nilai, Negeri Sembilan.",1,2012,QS world University RankingIt is placed between 751 to 800. It is ranked #1053 in Best Global Universities.,https://www.globalnxt.edu.my/gnxt/admission.html,"Doctorate, Masters MBA MBA (Banking & Finance) MSc ITM MSc (Business) M.Ed. Show More Corporate and Certification","science, engineering and business.",MBA DBA MBA in Banking & Finance MSC ITM PGDBA,A Bachelor’s degree from a recognized university. Evidence of English proficiency for applicants whose first language is not English and who have not undertaken tertiary education in English.,English Proficiency,12000+ community of learners across 72 countries,NA,non-refundable application fee of US $50,NA,YES,"We believe in constructivist learning that leads to experiential co-learning. This means that the learners are active participants in the learning process not merely passive receivers of information. The mode of assessment and examinations vary from program to program. The University advocates an authentic assessment approach. This means that the University encourages assessment activities that require the student to apply their learning to real-life problems, case-studies, or situations that they would face in the real-world.",No,264,3.4,305.00,102,International Relations,Yes,Diplomat
4352354,Master of Science in Marketing Communications and Public Relations,"Manipal Global Next University Malaysia, Malaysia",Business,"A Bachelor’s degree from a recognized
university with a minimum CGPA of 2.50 on a
4.00 point scale.",2 years,Full Time,Not available,Online,Private,Malaysia,"Nilai, Negeri Sembilan.",1,2012,QS world University RankingIt is placed between 751 to 800. It is ranked #1053 in Best Global Universities.,https://www.globalnxt.edu.my/gnxt/admission.html,"Doctorate, Masters MBA MBA (Banking & Finance) MSc ITM MSc (Business) M.Ed. Show More Corporate and Certification","science, engineering and business.",MBA DBA MBA in Banking & Finance MSC ITM PGDBA,A Bachelor’s degree from a recognized university. Evidence of English proficiency for applicants whose first language is not English and who have not undertaken tertiary education in English.,English Proficiency,12000+ community of learners across 72 countries,NA,non-refundable application fee of US $50,NA,YES,"We believe in constructivist learning that leads to experiential co-learning. This means that the learners are active participants in the learning process not merely passive receivers of information. The mode of assessment and examinations vary from program to program. The University advocates an authentic assessment approach. This means that the University encourages assessment activities that require the student to apply their learning to real-life problems, case-studies, or situations that they would face in the real-world.",No,154,3.6,318.00,110,Public Health,No,Health Policy Analyst
